calculation_run_id,research_method_version,scope_kind,sealed_product_key,pack_count,metric_key,estimate,session_count,successes,monte_carlo_standard_error,ci_lower,ci_upper,ci_method,stage,seed,built_at
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,session_return_ratio_p99,3.2050280373831863,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,session_std_dev_per_pack,14.865958355165652,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,within_tau_0.10,0.01594,50000,797,0.0005601056400358776,0.01487881266874919,0.01707556147941607,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,within_tau_0.20,0.0456,50000,2280,0.0009329591630934336,0.04380607918149339,0.04746373781004959,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,within_tau_0.25,0.0574,50000,2870,0.001040242663997204,0.0553949586221267,0.05947304534014645,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,realization_ge_0.50,0.38244,50000,19122,0.002173382830520201,0.3781894333245727,0.3867086293636442,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,realization_ge_0.70,0.31818,50000,15909,0.0020829857781559623,0.3141115238279815,0.3222764121874285,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,realization_ge_0.75,0.31362,50000,15681,0.0020749096153808723,0.3095677012108993,0.31770093543277095,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,realization_ge_0.80,0.30486,50000,15243,0.0020587393249267864,0.3008400635100668,0.3089099190773665,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,realization_ge_0.90,0.27262,50000,13631,0.001991473502710995,0.2687343625776318,0.2765405735745183,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,realization_ge_1.00,0.24302,50000,12151,0.0019181307546671576,0.23928036742105083,0.24679911666892876,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,session_cost,48.150000000000006,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,session_mean_per_pack,5.788482533333334,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,session_p10_per_pack,1.5100000000000005,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,session_p25_per_pack,1.64,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,session_p50_per_pack,1.95,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,session_p75_per_pack,5.620833333333334,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,session_p90_per_pack,12.916999999999998,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,session_p95_per_pack,21.013499999999986,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,session_p99_per_pack,37.43686666666672,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,session_recovers_cost,0.07112,50000,3556,0.0011494515700976706,0.06889990990004007,0.07340598603159056,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,session_return_ratio_mean,0.3606531173416407,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
