benchmark_row_id,canonical_card_id,card_variant_id,target_card_name,target_set_name,target_card_number,target_treatment,listing_item_id,listing_title,category_id,condition,condition_id,localized_aspects_json,buying_options_json,seller_id,image_url,item_url,price_json,shipping_json,gold_label,reviewer_notes,review_status
D2-0625,7b00ea04-5c2a-4172-8025-afba48ddacb3,94d01e3d-09de-4d04-a0d8-1f36a5cfe684,Cresselia,Shrouded Fable,71,illustration_rare,v1|128036617744|0,Cresselia 021/064 Rare Shrouded Fable Pokemon Holo Near Mint,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",r-technology,https://i.ebayimg.com/images/g/P5MAAeSw7zhqhzyp/s-l225.jpg,https://www.ebay.com/itm/128036617744?_skw=Cresselia+71+Shrouded+Fable+Pokemon+card&hash=item1dcf93be10:g:P5MAAeSw7zhqhzyp,"{""value"": ""1.70"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0626,7b00ea04-5c2a-4172-8025-afba48ddacb3,94d01e3d-09de-4d04-a0d8-1f36a5cfe684,Cresselia,Shrouded Fable,71,illustration_rare,v1|128066806616|0,Cresselia 021/064 Rare Shrouded Fable Pokemon Holo Near Mint,,Ungraded,4000,[],"[""FIXED_PRICE""]",silverwing_tcg,https://i.ebayimg.com/images/g/KzgAAeSw3h9qnnsA/s-l225.jpg,https://www.ebay.com/itm/128066806616?_skw=Cresselia+71+Shrouded+Fable+Pokemon+card&hash=item1dd1606358:g:KzgAAeSw3h9qnnsA,"{""value"": ""1.49"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0627,7b00ea04-5c2a-4172-8025-afba48ddacb3,94d01e3d-09de-4d04-a0d8-1f36a5cfe684,Cresselia,Shrouded Fable,71,illustration_rare,v1|128067076052|0,Pokemon TCG Cresselia 071/064 SV Shrouded Fable Illustration Rare Holo ENG,,Ungraded,4000,[],"[""FIXED_PRICE""]",superpaydro,https://i.ebayimg.com/images/g/kkwAAeSw4C1qnqxq/s-l225.jpg,https://www.ebay.com/itm/128067076052?_skw=Cresselia+71+Shrouded+Fable+Pokemon+card&hash=item1dd1647fd4:g:kkwAAeSw4C1qnqxq,"{""value"": ""30.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0628,7b00ea04-5c2a-4172-8025-afba48ddacb3,94d01e3d-09de-4d04-a0d8-1f36a5cfe684,Cresselia,Shrouded Fable,71,illustration_rare,v1|147560470737|0,SV: Shrouded Fable 071/064 Cresselia,,Ungraded,4000,[],"[""FIXED_PRICE""]",thecardsourceshop,https://i.ebayimg.com/images/g/v5AAAeSwIf5qoK51/s-l225.jpg,https://www.ebay.com/itm/147560470737?_skw=Cresselia+71+Shrouded+Fable+Pokemon+card&hash=item225b4a18d1:g:v5AAAeSwIf5qoK51,"{""value"": ""28.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0629,7b00ea04-5c2a-4172-8025-afba48ddacb3,94d01e3d-09de-4d04-a0d8-1f36a5cfe684,Cresselia,Shrouded Fable,71,illustration_rare,v1|147565065090|0,SV: Shrouded Fable 021/064 Cresselia Holo NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",cliffbarz,https://i.ebayimg.com/images/g/bhsAAeSwd89qoy67/s-l225.jpg,https://www.ebay.com/itm/147565065090?_skw=Cresselia+71+Shrouded+Fable+Pokemon+card&hash=item225b903382:g:bhsAAeSwd89qoy67,"{""value"": ""1.50"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-19T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0630,7b00ea04-5c2a-4172-8025-afba48ddacb3,94d01e3d-09de-4d04-a0d8-1f36a5cfe684,Cresselia,Shrouded Fable,71,illustration_rare,v1|147565065092|0,SV: Shrouded Fable 021/064 Cresselia Holo NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",cliffbarz,https://i.ebayimg.com/images/g/j4gAAeSwmeVqoy67/s-l225.jpg,https://www.ebay.com/itm/147565065092?_skw=Cresselia+71+Shrouded+Fable+Pokemon+card&hash=item225b903384:g:j4gAAeSwmeVqoy67,"{""value"": ""1.50"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-19T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0631,7f065a2b-5cab-45c8-8fd8-96d4c07c4ee8,3805ddb2-e4cd-40b3-8a52-82398effa130,Canari,Ascended Heroes,291,special_illustration_rare,v1|117266419631|0,Pokemon ME: Ascended Heroes #291/217 Canari,,Ungraded,4000,[],"[""FIXED_PRICE""]",hawks_phins,https://i.ebayimg.com/images/g/5CwAAeSw0vRqO~Mo/s-l225.jpg,https://www.ebay.com/itm/117266419631?_skw=Canari+291+Ascended+Heroes+Pokemon+card&hash=item1b4d9f8faf:g:5CwAAeSw0vRqO~Mo,"{""value"": ""44.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-16T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-23T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0632,7f065a2b-5cab-45c8-8fd8-96d4c07c4ee8,3805ddb2-e4cd-40b3-8a52-82398effa130,Canari,Ascended Heroes,291,special_illustration_rare,v1|117350677120|0,2026 Pokemon 291/217 Canari Ascended Heroes,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",tntcards.mi,https://i.ebayimg.com/images/g/vr8AAeSwEi9qefKr/s-l225.jpg,https://www.ebay.com/itm/117350677120?_skw=Canari+291+Ascended+Heroes+Pokemon+card&hash=item1b52a53a80:g:vr8AAeSwEi9qefKr,"{""value"": ""60.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""5.99"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0633,7f065a2b-5cab-45c8-8fd8-96d4c07c4ee8,3805ddb2-e4cd-40b3-8a52-82398effa130,Canari,Ascended Heroes,291,special_illustration_rare,v1|127960912711|0,Pokemon TCG Canari 291/217 Ascended Heroes Special Illustration Rare MINT,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",nightslashtcg,https://i.ebayimg.com/images/g/xM8AAeSwJS5qTDGJ/s-l225.jpg,https://www.ebay.com/itm/127960912711?_skw=Canari+291+Ascended+Heroes+Pokemon+card&hash=item1dcb109347:g:xM8AAeSwJS5qTDGJ,"{""value"": ""42.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0634,7f065a2b-5cab-45c8-8fd8-96d4c07c4ee8,3805ddb2-e4cd-40b3-8a52-82398effa130,Canari,Ascended Heroes,291,special_illustration_rare,v1|168255390848|0,Clean Canari SIR 291/217 Ascended Hero’s Pokemon Card NM Near Mint,,Ungraded,4000,[],"[""FIXED_PRICE""]",threedkingdom,https://i.ebayimg.com/images/g/wrUAAeSwaFdpwNER/s-l225.jpg,https://www.ebay.com/itm/168255390848?_skw=Canari+291+Ascended+Heroes+Pokemon+card&hash=item272ccd8480:g:wrUAAeSwaFdpwNER,"{""value"": ""48.50"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0635,7f065a2b-5cab-45c8-8fd8-96d4c07c4ee8,3805ddb2-e4cd-40b3-8a52-82398effa130,Canari,Ascended Heroes,291,special_illustration_rare,v1|257715147151|0,Canari SIR 291/217 Pack Fresh Near Mint English Ascended Heros Pokemon Card,,Ungraded,4000,[],"[""FIXED_PRICE""]",flabeetle,https://i.ebayimg.com/images/g/dwMAAeSwG9FqlhAk/s-l225.jpg,https://www.ebay.com/itm/257715147151?_skw=Canari+291+Ascended+Heroes+Pokemon+card&hash=item3c0105118f:g:dwMAAeSwG9FqlhAk,"{""value"": ""35.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0636,7f065a2b-5cab-45c8-8fd8-96d4c07c4ee8,3805ddb2-e4cd-40b3-8a52-82398effa130,Canari,Ascended Heroes,291,special_illustration_rare,v1|407159028248|0,Pokémon TCG Canari 291/217 Ascended Hero’s Sir Near Mint,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",j.scards,https://i.ebayimg.com/images/g/yfwAAeSwhDJqhzJs/s-l225.jpg,https://www.ebay.com/itm/407159028248?_skw=Canari+291+Ascended+Heroes+Pokemon+card&hash=item5ecc91ba18:g:yfwAAeSwhDJqhzJs,"{""value"": ""35.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0637,7f065a2b-5cab-45c8-8fd8-96d4c07c4ee8,3805ddb2-e4cd-40b3-8a52-82398effa130,Canari,Ascended Heroes,291,special_illustration_rare,v1|157744132970|459271270581,Ascended Heroes Pokémon Cards! Poké Ball Reverse Holo EX Rare - Choose Your Card,,Ungraded,4000,[],"[""FIXED_PRICE""]",overstackedcards,https://i.ebayimg.com/images/g/2FUAAeSw--9qCCEm/s-l225.jpg,https://www.ebay.com/itm/157744132970?_skw=Canari+291+Ascended+Heroes+Pokemon+card&hash=item24ba48736a:g:2FUAAeSw--9qCCEm,"{""value"": ""75.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-18T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0638,7f065a2b-5cab-45c8-8fd8-96d4c07c4ee8,3805ddb2-e4cd-40b3-8a52-82398effa130,Canari,Ascended Heroes,291,special_illustration_rare,v1|137628993526|0,2026 POKEMON ASC EN-ASCENDED HEROES SPECIAL ILLUSTRATION RARE #291 CANARI PSA 10,,Graded,2750,[],"[""FIXED_PRICE""]",gradedgrailz,https://i.ebayimg.com/images/g/wIoAAeSw1KtqgguK/s-l225.jpg,https://www.ebay.com/itm/137628993526?_skw=Canari+291+Ascended+Heroes+Pokemon+card&hash=item200b53c7f6:g:wIoAAeSw1KtqgguK,"{""value"": ""120.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0639,7f065a2b-5cab-45c8-8fd8-96d4c07c4ee8,3805ddb2-e4cd-40b3-8a52-82398effa130,Canari,Ascended Heroes,291,special_illustration_rare,v1|227480535052|526657945051,Pokemon TCG Extended Art Case Canari SIR 291/217 ME Ascended Heroes ASC,,Ungraded,4000,[],"[""FIXED_PRICE""]",buiq22,https://i.ebayimg.com/images/g/zoYAAeSwRvdqg-DR/s-l225.jpg,https://www.ebay.com/itm/227480535052?_skw=Canari+291+Ascended+Heroes+Pokemon+card&hash=item34f6e5800c:g:zoYAAeSwRvdqg-DR,"{""value"": ""24.90"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""7.90"", ""currency"": ""USD""}}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0640,7f065a2b-5cab-45c8-8fd8-96d4c07c4ee8,3805ddb2-e4cd-40b3-8a52-82398effa130,Canari,Ascended Heroes,291,special_illustration_rare,v1|128041057601|0,Pokemon Ascended Heroes Trainer Canari 291/217 Me: Ascended Heroes Holo,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",scubastevescardsandcollectibles,https://i.ebayimg.com/images/g/DSsAAeSw2o5qi6GL/s-l225.jpg,https://www.ebay.com/itm/128041057601?_skw=Canari+291+Ascended+Heroes+Pokemon+card&hash=item1dcfd77d41:g:DSsAAeSw2o5qi6GL,"{""value"": ""40.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0641,7f065a2b-5cab-45c8-8fd8-96d4c07c4ee8,3805ddb2-e4cd-40b3-8a52-82398effa130,Canari,Ascended Heroes,291,special_illustration_rare,v1|128050977798|0,Canari 291/217 ME Ascended Heroes Special Illustration Rare Pokemon Card - NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",swibbycards,https://i.ebayimg.com/images/g/ffgAAeSwaclqkzBK/s-l225.jpg,https://www.ebay.com/itm/128050977798?_skw=Canari+291+Ascended+Heroes+Pokemon+card&hash=item1dd06edc06:g:ffgAAeSwaclqkzBK,"{""value"": ""52.88"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-14T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-17T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0642,7f065a2b-5cab-45c8-8fd8-96d4c07c4ee8,3805ddb2-e4cd-40b3-8a52-82398effa130,Canari,Ascended Heroes,291,special_illustration_rare,v1|128052989177|0,Pokemon Canari 291/217 Me: Ascended Heroes Holo,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",scubastevescardsandcollectibles,https://i.ebayimg.com/images/g/BigAAeSw7SlqlOvh/s-l225.jpg,https://www.ebay.com/itm/128052989177?_skw=Canari+291+Ascended+Heroes+Pokemon+card&hash=item1dd08d8cf9:g:BigAAeSw7SlqlOvh,"{""value"": ""40.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0643,7f065a2b-5cab-45c8-8fd8-96d4c07c4ee8,3805ddb2-e4cd-40b3-8a52-82398effa130,Canari,Ascended Heroes,291,special_illustration_rare,v1|128072495863|0,Pokemon TCG Canari 291/217 Ascended Heroes Special Illustration Rare MINT,,Ungraded,4000,[],"[""FIXED_PRICE""]",markrou503,https://i.ebayimg.com/images/g/vJAAAeSw~L5qotGJ/s-l225.jpg,https://www.ebay.com/itm/128072495863?_skw=Canari+291+Ascended+Heroes+Pokemon+card&hash=item1dd1b732f7:g:vJAAAeSw~L5qotGJ,"{""value"": ""35.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0644,7f065a2b-5cab-45c8-8fd8-96d4c07c4ee8,3805ddb2-e4cd-40b3-8a52-82398effa130,Canari,Ascended Heroes,291,special_illustration_rare,v1|147552304631|0,Canari 291/217 Special Illustration Rare Ascended Heroes Pokemon Holo Near Mint,,Ungraded,4000,[],"[""FIXED_PRICE""]",cfdff26,https://i.ebayimg.com/images/g/FcUAAeSwTgpqnDrU/s-l225.jpg,https://www.ebay.com/itm/147552304631?_skw=Canari+291+Ascended+Heroes+Pokemon+card&hash=item225acd7df7:g:FcUAAeSwTgpqnDrU&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGY1hWqKEEUTEcGfW1hrWkHcBVK%2B%2FEzQo0iCdFW7QaOzCklpZUub4%2BySCEi4Ualwtj%2BumeCUjZdjP6avOh944lfC1FtAwu8UP%2FMQo7KyY1lkrBAx%2FXyKpny7Ibf8i5v--6l%2FiyQEdSV1ntizIxgCsUxYF2s8u1MnP7S8voBxnLKmZf8x%2FXt5GG066TbwyOisLwStBdnIWiG01N9B4uX3c8o46mj0Z5xf51YsbfXXPDBXPhBIgJj7fqPmHYMIRKScAZQeU%2Bms6aIBZBE6%2FU%2BjbJkjQClrYQpGfRZwVp%2BZX5ilwvC7CKcI2BPaFvOz5SMb0l4%3D,"{""value"": ""34.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0645,7f065a2b-5cab-45c8-8fd8-96d4c07c4ee8,3805ddb2-e4cd-40b3-8a52-82398effa130,Canari,Ascended Heroes,291,special_illustration_rare,v1|158105965529|0,Pokemon TCG Ascended Heroes  Canari 291/217 SIR NM,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",courtneys_collectibles,https://i.ebayimg.com/images/g/kAIAAeSwZy5qgo~F/s-l225.jpg,https://www.ebay.com/itm/158105965529?_skw=Canari+291+Ascended+Heroes+Pokemon+card&hash=item24cfd993d9:g:kAIAAeSwZy5qgo~F,"{""value"": ""40.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0646,828c0d0d-2ede-4bab-bed4-407cd3cf8662,06c45a41-2b44-401a-9703-5c9952f2580f,Mega Gengar ex,Ascended Heroes,284,special_illustration_rare,v1|117404934453|0,2026 Pokemon 284/217 Mega Gengar ex Ascended Heroes,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",tntcards.mi,https://i.ebayimg.com/images/g/wwYAAeSwKAJqodAz/s-l225.jpg,https://www.ebay.com/itm/117404934453?_skw=Mega+Gengar+ex+284+Ascended+Heroes+Pokemon+card&hash=item1b55e12135:g:wwYAAeSwKAJqodAz,"{""value"": ""1000.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""5.99"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0647,828c0d0d-2ede-4bab-bed4-407cd3cf8662,06c45a41-2b44-401a-9703-5c9952f2580f,Mega Gengar ex,Ascended Heroes,284,special_illustration_rare,v1|117406805836|0,Mega Gengar ex 284/217 Me: Ascended Heroes Holo NM (card slightly bowed),,Ungraded,4000,[],"[""FIXED_PRICE""]",soldbyrem,https://i.ebayimg.com/images/g/jH4AAeSwWS9qo4CV/s-l225.jpg,https://www.ebay.com/itm/117406805836?_skw=Mega+Gengar+ex+284+Ascended+Heroes+Pokemon+card&hash=item1b55fdaf4c:g:jH4AAeSwWS9qo4CV,"{""value"": ""1199.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""6.99"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-19T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0648,828c0d0d-2ede-4bab-bed4-407cd3cf8662,06c45a41-2b44-401a-9703-5c9952f2580f,Mega Gengar ex,Ascended Heroes,284,special_illustration_rare,v1|127966779315|0,Pokemon Ascended Heroes MEGA GENGAR EX 284/217 SIR Tag 9,,Graded,2750,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",hometeamreno,https://i.ebayimg.com/images/g/2VkAAeSwAp9qUDHD/s-l225.jpg,https://www.ebay.com/itm/127966779315?_skw=Mega+Gengar+ex+284+Ascended+Heroes+Pokemon+card&hash=item1dcb6a17b3:g:2VkAAeSwAp9qUDHD,"{""value"": ""1399.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-18T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0649,828c0d0d-2ede-4bab-bed4-407cd3cf8662,06c45a41-2b44-401a-9703-5c9952f2580f,Mega Gengar ex,Ascended Heroes,284,special_illustration_rare,v1|188876454193|696101336289,Pokemon Ascended Mega Gengar EX  284 240 RAW Extended Artwork Framed Display,,Ungraded,4000,[],"[""FIXED_PRICE""]",order66designs,https://i.ebayimg.com/images/g/ezgAAeSwG9FqmFil/s-l225.jpg,https://www.ebay.com/itm/188876454193?_skw=Mega+Gengar+ex+284+Ascended+Heroes+Pokemon+card&hash=item2bf9e9f931:g:ezgAAeSwG9FqmFil&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGY4Kp6Wybri6M6OsbiJE%2FOLhbo2DdzZs0Pj5q8gwWo3I73djotKV1QRKoaXQLmXNiNDfO6rP1PGIXmpfpap7KqinTciSliqTN91p0IKza9I7%2B66uLI5BYbGlbyD8hDpZM3dc8l4hw1iQRkA8A8TKNMDOVgmDrkuZGloALozYDB4jqFX5MaI8JRcJGcoM38lcwi2OwNvGlg3%2B9mo5A16GcHx8r%2Bzus9vWxU1PEuCkas82oJlPIjgAcLV9Afol238iswGu1EUW6NWGQBuOQ2vzBpboVAOzdtD3SjETVdFKkSc3DTVQ4asfmUoHzKpH4mqn2Iajxqe92Sx8nSAHZOVztAp,"{""value"": ""54.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0650,828c0d0d-2ede-4bab-bed4-407cd3cf8662,06c45a41-2b44-401a-9703-5c9952f2580f,Mega Gengar ex,Ascended Heroes,284,special_illustration_rare,v1|257600965427|0,Mega GENGAR EX 284/217 Pokemon TCG AH God Pack ! Clean ! Minty! Minty!,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",itekhrepaircenter,https://i.ebayimg.com/images/g/AbcAAeSwRslqRpd-/s-l225.jpg,https://www.ebay.com/itm/257600965427?_skw=Mega+Gengar+ex+284+Ascended+Heroes+Pokemon+card&hash=item3bfa36cb33:g:AbcAAeSwRslqRpd-,"{""value"": ""1100.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-19T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0651,828c0d0d-2ede-4bab-bed4-407cd3cf8662,06c45a41-2b44-401a-9703-5c9952f2580f,Mega Gengar ex,Ascended Heroes,284,special_illustration_rare,v1|257734211852|0,Mega Gengar EX 284/217 Ascended hero’s. HP 350,,Ungraded,4000,[],"[""FIXED_PRICE"", ""AUCTION""]",gamecha83,https://i.ebayimg.com/images/g/4I4AAeSwR-1qlJnq/s-l225.jpg,https://www.ebay.com/itm/257734211852?_skw=Mega+Gengar+ex+284+Ascended+Heroes+Pokemon+card&hash=item3c0227f90c:g:4I4AAeSwR-1qlJnq,"{""value"": ""1500.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0652,828c0d0d-2ede-4bab-bed4-407cd3cf8662,06c45a41-2b44-401a-9703-5c9952f2580f,Mega Gengar ex,Ascended Heroes,284,special_illustration_rare,v1|178354758799|0,DEFECTIVE Pokmon TCG Mega Gengar EX 284217 SIR Ascended Heroes English F G3D,,Ungraded,4000,[],"[""FIXED_PRICE""]",shipcycle,https://i.ebayimg.com/images/g/4AgAAeSwuDpqIH0Z/s-l225.jpg,https://www.ebay.com/itm/178354758799?_skw=Mega+Gengar+ex+284+Ascended+Heroes+Pokemon+card&hash=item2986c5a48f:g:4AgAAeSwuDpqIH0Z&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGYsvwqPM%2B8hcGI9EgDQPNWieJHWu4qHVj8Z2SHxC0R0%2FgEYWVJ4piTab8Wg%2FHl%2F1CsD57uP72W05usYmAp2NPHNpZjJ745TjVISc1v%2B3KgWHD1ZOC3%2FZNhGO9thbPt8GA1cvblOdU6LZQjbkKjY2vKKfm%2FSyvECciV9sbaypVSnRw6txQ0Jy4l%2BVrrBV8VPCQ7t86QjAiscd5f%2Bdj0mcQJRcm%2Baai9g%2F150%2F38XkFvXw9X96odP5Tq64DQXXvxGZ39OndPS39C64MtCVKXSQQnt5iAsMjp4ZrtRUkB23v3d2d19ZsPypjFFZYXZmsnns3XR4bDqsgApmHg31xfrNm4g,"{""value"": ""1461.50"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0653,828c0d0d-2ede-4bab-bed4-407cd3cf8662,06c45a41-2b44-401a-9703-5c9952f2580f,Mega Gengar ex,Ascended Heroes,284,special_illustration_rare,v1|398386043813|0,Mega Gengar EX special illustration rare Holo ascended heroes NM,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",pink_spots,https://i.ebayimg.com/images/g/n1IAAeSw1qtqpLN9/s-l225.jpg,https://www.ebay.com/itm/398386043813?_skw=Mega+Gengar+ex+284+Ascended+Heroes+Pokemon+card&hash=item5cc1a89ba5:g:n1IAAeSw1qtqpLN9,"{""value"": ""890.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
