benchmark_row_id,partition,canonical_card_id,card_variant_id,target_card_name,target_set_name,target_card_number,target_treatment,listing_item_id,listing_title,category_id,condition,condition_id,localized_aspects_json,buying_options_json,seller_id,image_url,item_url,observed_at
D3-0066F16D32ED3699,COVERAGE_BLIND,b3020b76-9ff0-449a-85b8-924878fa0e8b,b70cd4ec-81c4-4e81-a677-901a43af62d9,Archeops,White Flare,132,illustration_rare,v1|206528119283|0,Archeops 132/086 SV: White Flare 2025 CGC 10,,Graded,2750,[],"[""FIXED_PRICE"",""BEST_OFFER""]",deadfall_cards,https://i.ebayimg.com/images/g/mAoAAeSwmOBqlk1z/s-l225.jpg,https://www.ebay.com/itm/206528119283?_skw=Archeops+132+White+Flare+Pokemon+card&hash=item30160901f3:g:mAoAAeSwmOBqlk1z,2026-09-12T23:42:48.395762+00:00
D3-832FB74D737DE021,COVERAGE_BLIND,b3020b76-9ff0-449a-85b8-924878fa0e8b,b70cd4ec-81c4-4e81-a677-901a43af62d9,Archeops,White Flare,132,illustration_rare,v1|397121094750|0,Pokémon TCG Archeops 132/086 White Flare Illustration Rare Card NM Condition,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",lestela0,https://i.ebayimg.com/images/g/-TEAAeSwjmBo4IKI/s-l225.jpg,https://www.ebay.com/itm/397121094750?_skw=Archeops+132+White+Flare+Pokemon+card&hash=item5c7643045e:g:-TEAAeSwjmBo4IKI,2026-09-12T23:42:48.395762+00:00
D3-4CC6DE063F78F1C2,COVERAGE_BLIND,b3020b76-9ff0-449a-85b8-924878fa0e8b,b70cd4ec-81c4-4e81-a677-901a43af62d9,Archeops,White Flare,132,illustration_rare,v1|358473137145|0,Archeops 132/086 Sv: White Flare Holo,,Ungraded,4000,[],"[""FIXED_PRICE""]",shewali95,https://i.ebayimg.com/images/g/r5gAAeSwm7lp6EqU/s-l225.jpg,https://www.ebay.com/itm/358473137145?_skw=Archeops+132+White+Flare+Pokemon+card&hash=item5376a9fbf9:g:r5gAAeSwm7lp6EqU,2026-09-12T23:42:48.395762+00:00
D3-C977CC68CA2B3873,COVERAGE_BLIND,b3020b76-9ff0-449a-85b8-924878fa0e8b,b70cd4ec-81c4-4e81-a677-901a43af62d9,Archeops,White Flare,132,illustration_rare,v1|397884183394|0,Pokémon Archeops Illustration Rare Sv: White Flare Holo PSA 9 132/086 2025,,Graded,2750,[],"[""FIXED_PRICE"",""BEST_OFFER""]",franciarguet0,https://i.ebayimg.com/images/g/pFkAAeSw5vBp7xje/s-l225.jpg,https://www.ebay.com/itm/397884183394?_skw=Archeops+132+White+Flare+Pokemon+card&hash=item5ca3bed362:g:pFkAAeSw5vBp7xje,2026-09-12T23:42:48.395762+00:00
D3-288FA4830D595781,COVERAGE_BLIND,b3020b76-9ff0-449a-85b8-924878fa0e8b,b70cd4ec-81c4-4e81-a677-901a43af62d9,Archeops,White Flare,132,illustration_rare,v1|267781585753|0,Archeops 132/086 Sv: White Flare Holo NM Illustration rare,,Ungraded,4000,[],"[""AUCTION""]",junglejoints,https://i.ebayimg.com/images/g/HW8AAeSwgwRqmEzX/s-l225.jpg,https://www.ebay.com/itm/267781585753?_skw=Archeops+132+White+Flare+Pokemon+card&hash=item3e5906bb59:g:HW8AAeSwgwRqmEzX,2026-09-12T23:42:48.395762+00:00
D3-EE537D75C488F6B0,COVERAGE_BLIND,b547c5c3-7082-4a7f-9290-3d569b91b462,2c272732-fdb3-4639-aa6b-ea9fa3ad9c24,Team Rocket's Giovanni,Destined Rivals,225,ultra_rare,v1|168313807634|0,Team Rocket's Giovanni Ultra Rare Holo 225/182 SV10: Destined Rivals NM,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",santostrading_co,https://i.ebayimg.com/images/g/XEsAAeSwYOtp4cdL/s-l225.jpg,https://www.ebay.com/itm/168313807634?_skw=Team+Rocket%27s+Giovanni+225+Destined+Rivals+Pokemon+card&hash=item273048e312:g:XEsAAeSwYOtp4cdL&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGb3%2BhVzLnhfbpv25lqYtrQ%2FMtR1nLkLWSS6HCwEfa4LvsURPtAHBlV%2FXbYCx8XTBAbHkk%2FdTI6mIs2qyXdRt%2BHXQDdA1%2FfJOk9QNRUSqsCzbThKBKdHLkQ75nFrjn0V63Hv2efJjKBe6FB4k%2F1VhAjo3Q06Xa19mRm5TA8f4YFBnMQLLA6PRe7EUZKWvVBRHmVarFRq9QD%2Bh%2FJxav6mYE4PIvzmSKa01s%2FWe6NGf8guo5ZLg%2BO8wqmrp2NnvTH%2F7gqTZ22AXNT%2F07WdKHAK1WTZDFyqH2sZ%2BnfBcSE8USmikOhlgEP1vuqfHSEKhTDZJpSPN80M83NG%2BiiHhgQ7VXBM,2026-09-12T23:42:48.395762+00:00
D3-8B84618DAABA66AE,COVERAGE_BLIND,b547c5c3-7082-4a7f-9290-3d569b91b462,2c272732-fdb3-4639-aa6b-ea9fa3ad9c24,Team Rocket's Giovanni,Destined Rivals,225,ultra_rare,v1|366418889676|0,Team Rocket's Giovanni 225/182 Ultra Rare Destined Rivals Pokemon NM/M,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",thecardshopmachine,https://i.ebayimg.com/images/g/Y4cAAeSw8K9qDDvQ/s-l225.jpg,https://www.ebay.com/itm/366418889676?_skw=Team+Rocket%27s+Giovanni+225+Destined+Rivals+Pokemon+card&hash=item5550448bcc:g:Y4cAAeSw8K9qDDvQ,2026-09-12T23:42:48.395762+00:00
D3-7D90301219321730,COVERAGE_BLIND,b547c5c3-7082-4a7f-9290-3d569b91b462,2c272732-fdb3-4639-aa6b-ea9fa3ad9c24,Team Rocket's Giovanni,Destined Rivals,225,ultra_rare,v1|398367050858|0,Pokemon TCG Team Rocket's Giovanni Destined Rivals UR FA Holo 225/182,,Ungraded,4000,[],"[""FIXED_PRICE""]",douaa321,https://i.ebayimg.com/images/g/010AAeSwHiZqndT5/s-l225.jpg,https://www.ebay.com/itm/398367050858?_skw=Team+Rocket%27s+Giovanni+225+Destined+Rivals+Pokemon+card&hash=item5cc086cc6a:g:010AAeSwHiZqndT5,2026-09-12T23:42:48.395762+00:00
D3-EADA3B47A2AF5751,COVERAGE_BLIND,b547c5c3-7082-4a7f-9290-3d569b91b462,2c272732-fdb3-4639-aa6b-ea9fa3ad9c24,Team Rocket's Giovanni,Destined Rivals,225,ultra_rare,v1|298619812656|0,Team Rocket's Giovanni Holo Ultra Rare SV10: Destined Rivals 225/182 NM,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",basicislandtcg,https://i.ebayimg.com/images/g/F4MAAeSw6wNqj62e/s-l225.jpg,https://www.ebay.com/itm/298619812656?_skw=Team+Rocket%27s+Giovanni+225+Destined+Rivals+Pokemon+card&hash=item458720bb30:g:F4MAAeSw6wNqj62e,2026-09-12T23:42:48.395762+00:00
D3-1141E12C134EC226,COVERAGE_BLIND,b547c5c3-7082-4a7f-9290-3d569b91b462,2c272732-fdb3-4639-aa6b-ea9fa3ad9c24,Team Rocket's Giovanni,Destined Rivals,225,ultra_rare,v1|336748857314|0,Pokemon Team Rocket's Giovanni 225/182 Destined Rivals Pokemon Holo NM,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",theparadisecards,https://i.ebayimg.com/images/g/XDwAAeSwsUZqTDzn/s-l225.jpg,https://www.ebay.com/itm/336748857314?_skw=Team+Rocket%27s+Giovanni+225+Destined+Rivals+Pokemon+card&hash=item4e67cbc7e2:g:XDwAAeSwsUZqTDzn,2026-09-12T23:42:48.395762+00:00
D3-309410270BF2581A,COVERAGE_BLIND,b547c5c3-7082-4a7f-9290-3d569b91b462,2c272732-fdb3-4639-aa6b-ea9fa3ad9c24,Team Rocket's Giovanni,Destined Rivals,225,ultra_rare,v1|298508577945|0,2025 Team Rocket's Giovanni - 225/182 Ultra Rare Holo NM/Mint Destined Rivals,,Ungraded,4000,[],"[""FIXED_PRICE""]",waukeepoke,https://i.ebayimg.com/images/g/nVcAAeSwstBqV83G/s-l225.jpg,https://www.ebay.com/itm/298508577945?_skw=Team+Rocket%27s+Giovanni+225+Destined+Rivals+Pokemon+card&hash=item45807f6c99:g:nVcAAeSwstBqV83G&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGaDDBrfUA5LkIwo%2Fv8l%2Byg3uEhKzKcemtDnybH7KrjE0csBxUw7lfJTa6uYb5gWeM7xACOtpA%2B0k5uN3PB37x6MXGyZi4cI5cBsdMbasfsYhgauGi2IlwXTincCS86SF3RTqjiBvv1QpnFO06dC8giAjxNj8hoboaWiCCuoKy19UIXgW46LsK6xZP67sq8FtUJb5AEYfM7uKKu1HFrCnNmwgbSQrm85365Y7DdHc%2Bze3Vu6UwcXg4%2FUd5pL9SyiVp9d%2B4Ru8SLc6830jzCfH9C7Q2tWiASNb2I5sIF6HqI1oMEa08Qo16tPw%2B0y7MUKOhTM11sBGYWfl3xX90lkZqnI,2026-09-12T23:42:48.395762+00:00
D3-F6D97FECCDAEAA65,COVERAGE_BLIND,b620ec1c-c0ac-4e7e-919d-a7df98bcb84b,8af678f4-09f0-486c-9617-b56896ebeea0,Zweilous,White Flare,147,illustration_rare,v1|188546844242|0,Pokémon TCG Zweilous Illustration White Flare Card 147/086,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",corneliuscollectiblesllc,https://i.ebayimg.com/images/g/MAkAAeSwg5NqOWfK/s-l225.jpg,https://www.ebay.com/itm/188546844242?_skw=Zweilous+147+White+Flare+Pokemon+card&hash=item2be6448652:g:MAkAAeSwg5NqOWfK,2026-09-12T23:42:48.395762+00:00
D3-A1266D53888CDF89,COVERAGE_BLIND,b620ec1c-c0ac-4e7e-919d-a7df98bcb84b,8af678f4-09f0-486c-9617-b56896ebeea0,Zweilous,White Flare,147,illustration_rare,v1|365771020261|0,Zweilous #147Pokemon White Flare,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",sondercardsncollectibles,https://i.ebayimg.com/images/g/JuIAAeSwjfZojHGe/s-l225.jpg,https://www.ebay.com/itm/365771020261?_skw=Zweilous+147+White+Flare+Pokemon+card&hash=item5529a6d7e5:g:JuIAAeSwjfZojHGe,2026-09-12T23:42:48.395762+00:00
D3-40DD04D2C3514968,COVERAGE_BLIND,b620ec1c-c0ac-4e7e-919d-a7df98bcb84b,8af678f4-09f0-486c-9617-b56896ebeea0,Zweilous,White Flare,147,illustration_rare,v1|298609211354|0,Pokemon Zweilous 147/086 - SV: White Flare,,Ungraded,4000,[],"[""FIXED_PRICE""]",desteini1,https://i.ebayimg.com/images/g/pgEAAeSwLrNqimqW/s-l225.jpg,https://www.ebay.com/itm/298609211354?_skw=Zweilous+147+White+Flare+Pokemon+card&hash=item45867ef7da:g:pgEAAeSwLrNqimqW,2026-09-12T23:42:48.395762+00:00
D3-3EDD4DFFCCE33C26,COVERAGE_BLIND,b620ec1c-c0ac-4e7e-919d-a7df98bcb84b,8af678f4-09f0-486c-9617-b56896ebeea0,Zweilous,White Flare,147,illustration_rare,v1|398295529880|0,Pokemon Zweilous 147/086 SV: White Flare Illustration Rare Holo Full Art ENG,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",doubledeuce-ii,https://i.ebayimg.com/images/g/MmgAAeSwxZRqguaw/s-l225.jpg,https://www.ebay.com/itm/398295529880?_skw=Zweilous+147+White+Flare+Pokemon+card&hash=item5cbc437998:g:MmgAAeSwxZRqguaw,2026-09-12T23:42:48.395762+00:00
D3-D53906DE0EF448BC,COVERAGE_BLIND,b620ec1c-c0ac-4e7e-919d-a7df98bcb84b,8af678f4-09f0-486c-9617-b56896ebeea0,Zweilous,White Flare,147,illustration_rare,v1|307144492070|0,2025 POKEMON WHT EN-WHITE FLARE ILLUSTRATION RARE #147 ZWEILOUS PSA 9,,Graded,2750,[],"[""FIXED_PRICE"",""BEST_OFFER""]",psa,https://i.ebayimg.com/images/g/YTwAAeSwKDVqFG5o/s-l225.jpg,https://www.ebay.com/itm/307144492070?_skw=Zweilous+147+White+Flare+Pokemon+card&hash=item47833d0426:g:YTwAAeSwKDVqFG5o,2026-09-12T23:42:48.395762+00:00
D3-E9BBA02806B26452,COVERAGE_BLIND,b620ec1c-c0ac-4e7e-919d-a7df98bcb84b,8af678f4-09f0-486c-9617-b56896ebeea0,Zweilous,White Flare,147,illustration_rare,v1|227462763251|0,Zweilous 147/086 Sv: White Flare Holo,,Ungraded,4000,[],"[""FIXED_PRICE""]",dflipvault,https://i.ebayimg.com/images/g/WrkAAeSw8vVqctM5/s-l225.jpg,https://www.ebay.com/itm/227462763251?_skw=Zweilous+147+White+Flare+Pokemon+card&hash=item34f5d652f3:g:WrkAAeSw8vVqctM5,2026-09-12T23:42:48.395762+00:00
D3-3F0A477445DA2F1C,COVERAGE_BLIND,b801a524-e703-4f4c-ad99-1ec742cf30ec,586dac04-6254-4241-b628-b6d3dac61063,Bianca's Devotion,Temporal Forces,209,special_illustration_rare,v1|307039194809|0,Pokémon Bianca's Devotion 209/162 SV05 Full Art Holo Trainer Card,,Ungraded,4000,[],"[""FIXED_PRICE""]",metro253,https://i.ebayimg.com/images/g/uAcAAeSwmGZqRtb5/s-l225.jpg,https://www.ebay.com/itm/307039194809?_skw=Bianca%27s+Devotion+209+Temporal+Forces+Pokemon+card&hash=item477cf64eb9:g:uAcAAeSwmGZqRtb5,2026-09-12T23:42:48.395762+00:00
D3-CC4FEC8F3FF87D97,COVERAGE_BLIND,b801a524-e703-4f4c-ad99-1ec742cf30ec,586dac04-6254-4241-b628-b6d3dac61063,Bianca's Devotion,Temporal Forces,209,special_illustration_rare,v1|398290994322|0,Bianca's Devotion 209/162 SV05: Temporal Forces Holo,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",jacmaca-37,https://i.ebayimg.com/images/g/FWMAAeSwv-JqgTnV/s-l225.jpg,https://www.ebay.com/itm/398290994322?_skw=Bianca%27s+Devotion+209+Temporal+Forces+Pokemon+card&hash=item5cbbfe4492:g:FWMAAeSwv-JqgTnV&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGYjW%2BZSeBYvntc%2BOIfTWpykEnguTLyPULpmOA9QOeMi4VZc6FfOFtf0n4JFiiNjWinvqjV4TXD%2Bld35YMmqaF64lZGj3SVr9Fm4SNvxQlHfhfTr9PQGgerJNJGztQ4dPZIFBvpAnFV0lIs41z13JfIVNI6higaHeJP9HYvvAArFqs69UFLaWXQjF2yTcWNypJLDuND79dxA6LfFXmKjtwIraNcEGrNqyGieYl%2BKPhRfWMJ%2B58%2FkmSq6UvuRQf2ngIVxnEH%2FMPOsSlj%2FUx1l0ynxxPNMVzK9uGnshZUC4NJmEvmDA7bAV2vlICMwuDep2iZeMp81aBWlpW6ozdKj165Z,2026-09-12T23:42:48.395762+00:00
D3-40738A2013448CF4,COVERAGE_BLIND,b801a524-e703-4f4c-ad99-1ec742cf30ec,586dac04-6254-4241-b628-b6d3dac61063,Bianca's Devotion,Temporal Forces,209,special_illustration_rare,v1|296347690535|0,Pokemon Temporal Forces Bianca's Devotion 209 Special Illustration Rare CGC 10,,Graded,2750,[],"[""FIXED_PRICE"",""BEST_OFFER""]",pokemasteranthony,https://i.ebayimg.com/images/g/hWcAAOSw1PJmEbtJ/s-l225.jpg,https://www.ebay.com/itm/296347690535?_skw=Bianca%27s+Devotion+209+Temporal+Forces+Pokemon+card&hash=item44ffb2e627:g:hWcAAOSw1PJmEbtJ,2026-09-12T23:42:48.395762+00:00
D3-E00B3DD830D21DB8,COVERAGE_BLIND,b801a524-e703-4f4c-ad99-1ec742cf30ec,586dac04-6254-4241-b628-b6d3dac61063,Bianca's Devotion,Temporal Forces,209,special_illustration_rare,v1|398160157679|0,Bianca's Devotion 209/162 SV05: Temporal Forces Holo,,Ungraded,4000,[],"[""FIXED_PRICE""]",shweatypulls,https://i.ebayimg.com/images/g/8asAAeSwWEBqUIzO/s-l225.jpg,https://www.ebay.com/itm/398160157679?_skw=Bianca%27s+Devotion+209+Temporal+Forces+Pokemon+card&hash=item5cb431dbef:g:8asAAeSwWEBqUIzO,2026-09-12T23:42:48.395762+00:00
D3-799D4A01BD6EBB0F,COVERAGE_BLIND,b801a524-e703-4f4c-ad99-1ec742cf30ec,586dac04-6254-4241-b628-b6d3dac61063,Bianca's Devotion,Temporal Forces,209,special_illustration_rare,v1|236917026534|0,Bianca's Devotion 209/162 Temporal Forces SIR Pokemon PSA 10 Gem Mint! FAST SHIP,,Graded,2750,[],"[""FIXED_PRICE""]",jonsnow333,https://i.ebayimg.com/images/g/D4YAAeSwzI5qSWB1/s-l225.jpg,https://www.ebay.com/itm/236917026534?_skw=Bianca%27s+Devotion+209+Temporal+Forces+Pokemon+card&hash=item37295aeee6:g:D4YAAeSwzI5qSWB1,2026-09-12T23:42:48.395762+00:00
D3-2865CC145EC41F05,COVERAGE_BLIND,b801a524-e703-4f4c-ad99-1ec742cf30ec,586dac04-6254-4241-b628-b6d3dac61063,Bianca's Devotion,Temporal Forces,209,special_illustration_rare,v1|135124766513|0,Pokemon TCG Temporal Forces - Bianca's Devotion 209/162 SIR - PSA 10 GEM MINT,,Graded,2750,[],"[""FIXED_PRICE"",""BEST_OFFER""]",cardncoinhobby,https://i.ebayimg.com/images/g/vv8AAOSwYoZmfyKW/s-l225.jpg,https://www.ebay.com/itm/135124766513?_skw=Bianca%27s+Devotion+209+Temporal+Forces+Pokemon+card&hash=item1f76104f31:g:vv8AAOSwYoZmfyKW,2026-09-12T23:42:48.395762+00:00
D3-6B79946831304EEB,COVERAGE_BLIND,bf928dd7-24bc-4e16-bb5e-afb8122c3241,311abf3f-15cb-4cb8-995f-1937555c4bdd,Fidough,Scarlet and Violet Base Set,213,illustration_rare,v1|137724714307|0,Fidough 098/198 SV01: Scarlet & Violet Base Set Common NM,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",vishripz,https://i.ebayimg.com/images/g/BrUAAeSw5hJqo~tT/s-l225.jpg,https://www.ebay.com/itm/137724714307?_skw=Fidough+213+Scarlet+and+Violet+Base+Set+Pokemon+card&hash=item2011085d43:g:BrUAAeSw5hJqo~tT,2026-09-12T23:42:48.395762+00:00
D3-D298F1BE3A7FB91F,COVERAGE_BLIND,bf928dd7-24bc-4e16-bb5e-afb8122c3241,311abf3f-15cb-4cb8-995f-1937555c4bdd,Fidough,Scarlet and Violet Base Set,213,illustration_rare,v1|227382956040|0,Fidough Common SV01: Scarlet & Violet Base Set 098/198 NM,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",reyolllc,https://i.ebayimg.com/images/g/NkMAAeSwxHxqKe9R/s-l225.jpg,https://www.ebay.com/itm/227382956040?_skw=Fidough+213+Scarlet+and+Violet+Base+Set+Pokemon+card&hash=item34f1149008:g:NkMAAeSwxHxqKe9R,2026-09-12T23:42:48.395762+00:00
D3-B77E591A8C2D52AC,COVERAGE_BLIND,bf928dd7-24bc-4e16-bb5e-afb8122c3241,311abf3f-15cb-4cb8-995f-1937555c4bdd,Fidough,Scarlet and Violet Base Set,213,illustration_rare,v1|407102237910|0,Fidough Common NM [Scarlet & Violet Base Set - 097/198],,Ungraded,4000,[],"[""FIXED_PRICE""]",rmkardstcg,https://i.ebayimg.com/images/g/XzQAAeSwMcdqlzEV/s-l225.jpg,https://www.ebay.com/itm/407102237910?_skw=Fidough+213+Scarlet+and+Violet+Base+Set+Pokemon+card&hash=item5ec92f2cd6:g:XzQAAeSwMcdqlzEV,2026-09-12T23:42:48.395762+00:00
D3-F3CB3E522CD9913C,COVERAGE_BLIND,bf928dd7-24bc-4e16-bb5e-afb8122c3241,311abf3f-15cb-4cb8-995f-1937555c4bdd,Fidough,Scarlet and Violet Base Set,213,illustration_rare,v1|800524964228|0,Fidough SV01 213/198 Illustration Rare Full Art Holo English NM,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",pokeponycollectibles,https://i.ebayimg.com/images/g/AaMAAeSwk71qgnh~/s-l225.jpg,https://www.ebay.com/itm/800524964228?_skw=Fidough+213+Scarlet+and+Violet+Base+Set+Pokemon+card&hash=itemba63019184:g:AaMAAeSwk71qgnh~&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGYO8FOBAOGqBgfuPFUPEEYtj%2FKv40KbPMcs5d6WrMW81%2BQh4cJ5fXr23q6Q5%2BrdO3E9H9YSr%2BNh7ilblWfCyRLV4RjZUxnXJAXSP3rccsS686MqKKGZP4y74RbiWkDNdmXmYKwsGx%2F2xRFR7DSdONyly3f0evk3%2BoVdWk6x1paZ2jRAe8L8LuIcTcm4%2FFfHzgxQkaNkX00grbtu8a2x2qDtG6vDnJGx%2FuhzDiEZmDvdD1iNqQ75PG9LWRb28S%2FhamRf8VM7PHJO1IPJg3ff%2B2L2RnkHCQ1NG556L7TdCjgAX8fNwCBpOHQQanE%2BSSHH%2F8gbiGQoYBiA7vgUnomdxhbA,2026-09-12T23:42:48.395762+00:00
D3-3997666AD6253330,COVERAGE_BLIND,bf928dd7-24bc-4e16-bb5e-afb8122c3241,311abf3f-15cb-4cb8-995f-1937555c4bdd,Fidough,Scarlet and Violet Base Set,213,illustration_rare,v1|137273948068|0,Fidough 213/198 SV01: Scarlet & Violet Base Set Holo,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",ajericson2012,https://i.ebayimg.com/images/g/DYsAAeSwTpVp9Xdh/s-l225.jpg,https://www.ebay.com/itm/137273948068?_skw=Fidough+213+Scarlet+and+Violet+Base+Set+Pokemon+card&hash=item1ff62a37a4:g:DYsAAeSwTpVp9Xdh,2026-09-12T23:42:48.395762+00:00
D3-5E53A978BB485365,COVERAGE_BLIND,bf928dd7-24bc-4e16-bb5e-afb8122c3241,311abf3f-15cb-4cb8-995f-1937555c4bdd,Fidough,Scarlet and Violet Base Set,213,illustration_rare,v1|407063784864|0,Pokemon Scarlet and Violet 098/198 Fidough,,Ungraded,4000,[],"[""FIXED_PRICE""]",abegamestcg,https://i.ebayimg.com/images/g/t-oAAeSwqNVqUTa1/s-l225.jpg,https://www.ebay.com/itm/407063784864?_skw=Fidough+213+Scarlet+and+Violet+Base+Set+Pokemon+card&hash=item5ec6e46da0:g:t-oAAeSwqNVqUTa1,2026-09-12T23:42:48.395762+00:00
D3-749308B9B934E99D,COVERAGE_BLIND,c7e36a14-236f-4b93-a4a8-a4be2ddc7193,590cc9ca-0f7d-413e-ae31-68433716e01b,Mega Lucario ex,Mega Evolution,179,special_illustration_rare,v1|327316420510|0,Pokemon TCG Mega Lucario EX 033 Me: Mega Evolution Promo Holo 340 HP ENG,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",beckm-eric,https://i.ebayimg.com/images/g/FnoAAeSwW8NqhJMq/s-l225.jpg,https://www.ebay.com/itm/327316420510?_skw=Mega+Lucario+ex+179+Mega+Evolution+Pokemon+card&hash=item4c3594379e:g:FnoAAeSwW8NqhJMq,2026-09-12T23:42:48.395762+00:00
D3-2B15BF38C56547DE,COVERAGE_BLIND,c7e36a14-236f-4b93-a4a8-a4be2ddc7193,590cc9ca-0f7d-413e-ae31-68433716e01b,Mega Lucario ex,Mega Evolution,179,special_illustration_rare,v1|198621324220|0,Mega Lucario EX 179/132 Me01 Mega Evolution Full Art Holo English HP 340,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",carbjuajua,https://i.ebayimg.com/images/g/kwoAAeSwjh5qnKaQ/s-l225.jpg,https://www.ebay.com/itm/198621324220?_skw=Mega+Lucario+ex+179+Mega+Evolution+Pokemon+card&hash=item2e3ec0e3bc:g:kwoAAeSwjh5qnKaQ,2026-09-12T23:42:48.395762+00:00
D3-B0E12803A1495E46,COVERAGE_BLIND,c7e36a14-236f-4b93-a4a8-a4be2ddc7193,590cc9ca-0f7d-413e-ae31-68433716e01b,Mega Lucario ex,Mega Evolution,179,special_illustration_rare,v1|188559536800|0,2025 POKEMON #179/132 MEGA LUCARIO EX CGC 10 PRISTINE,,Graded,2750,[],"[""FIXED_PRICE"",""BEST_OFFER""]",venicesportscards34293,https://i.ebayimg.com/images/g/hv4AAeSwWtdqPT7h/s-l225.jpg,https://www.ebay.com/itm/188559536800?_skw=Mega+Lucario+ex+179+Mega+Evolution+Pokemon+card&hash=item2be70632a0:g:hv4AAeSwWtdqPT7h,2026-09-12T23:42:48.395762+00:00
D3-5E1E041F9E7C3DBE,COVERAGE_BLIND,c7e36a14-236f-4b93-a4a8-a4be2ddc7193,590cc9ca-0f7d-413e-ae31-68433716e01b,Mega Lucario ex,Mega Evolution,179,special_illustration_rare,v1|407210649989|0,Pokemon Mega Lucario ex 179/132 Me01: Mega Evolution Holo PSA 9 SIR EN,,Graded,2750,[],"[""FIXED_PRICE"",""BEST_OFFER""]",ntxcard_0,https://i.ebayimg.com/images/g/dmwAAeSw3TxqpMN4/s-l225.jpg,https://www.ebay.com/itm/407210649989?_skw=Mega+Lucario+ex+179+Mega+Evolution+Pokemon+card&hash=item5ecfa56985:g:dmwAAeSw3TxqpMN4,2026-09-12T23:42:48.395762+00:00
D3-DEA5CF667859ABD2,COVERAGE_BLIND,c7e36a14-236f-4b93-a4a8-a4be2ddc7193,590cc9ca-0f7d-413e-ae31-68433716e01b,Mega Lucario ex,Mega Evolution,179,special_illustration_rare,v1|188881446972|0,Mega Lucario ex 179/132 Me01: Mega Evolution Holo,,Ungraded,4000,[],"[""FIXED_PRICE"",""BEST_OFFER""]",lmwcards-mt,https://i.ebayimg.com/images/g/oSUAAeSw3vtqmcvP/s-l225.jpg,https://www.ebay.com/itm/188881446972?_skw=Mega+Lucario+ex+179+Mega+Evolution+Pokemon+card&hash=item2bfa36283c:g:oSUAAeSw3vtqmcvP,2026-09-12T23:42:48.395762+00:00
D3-5F57265D5907C3F6,COVERAGE_BLIND,c7e36a14-236f-4b93-a4a8-a4be2ddc7193,590cc9ca-0f7d-413e-ae31-68433716e01b,Mega Lucario ex,Mega Evolution,179,special_illustration_rare,v1|168626074577|0,BGS 9 Mega Lucario EX SIR 179 Pokemon Low Pop 3/4 10.0 Subgrades Gem Mint,,Graded,2750,[],"[""FIXED_PRICE"",""BEST_OFFER""]",jocicci_0,https://i.ebayimg.com/images/g/BG4AAeSwF5Bqhee5/s-l225.jpg,https://www.ebay.com/itm/168626074577?_skw=Mega+Lucario+ex+179+Mega+Evolution+Pokemon+card&hash=item2742e5b3d1:g:BG4AAeSwF5Bqhee5,2026-09-12T23:42:48.395762+00:00
